ProjectID,text,labels,processed_text,bigrams,trigrams,labels_num
13,The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.,NF,"['system', 'shall', 'use', 'ibm', 'ccr', 'branding', 'standard', 'interface', 'ibm', 'logo', 'ccr', 'logo']","['system', 'shall', 'use', 'ibm', 'ccr', 'branding', 'standard', 'interface', 'ibm', 'logo', 'ccr', 'logo']","['system', 'shall', 'use', 'ibm', 'ccr', 'branding', 'standard', 'interface', 'ibm', 'logo', 'ccr', 'logo']",1
13,The system shall be displayable on any work computer a CCR user may have. The system interface shall be formatted to display at 800 by 600 pixel resolution.,NF,"['system', 'shall', 'displayable', 'work', 'computer', 'ccr', 'user', 'system', 'interface', 'shall', 'format', 'display', 'pixel', 'resolution']","['system', 'shall', 'displayable', 'work', 'computer', 'ccr', 'user', 'system', 'interface', 'shall', 'format', 'display', 'pixel', 'resolution']","['system', 'shall', 'displayable', 'work', 'computer', 'ccr', 'user', 'system', 'interface', 'shall', 'format', 'display', 'pixel', 'resolution']",1
13,The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports,NF,"['system', 'interface', 'use', 'ccr', 'nomenclature', 'system', 'use', 'nomenclature', 'exist', 'wcs', 'system', 'report']","['system', 'interface', 'use', 'ccr', 'nomenclature', 'system', 'use', 'nomenclature', 'exist', 'wcs', 'system', 'report']","['system', 'interface', 'use', 'ccr', 'nomenclature', 'system', 'use', 'nomenclature', 'exist', 'wcs_system', 'report']",1
13,The interface must summarize the data in a fashion that’s appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface,NF,"['interface', 'summarize', 'data', 'fashion', 'appeal', 'ccr', 'management', 'report', 'type', 'high', 'level', 'summary', 'show', 'result', 'dashboard', 'interface']","['interface', 'summarize', 'data', 'fashion', 'appeal', 'ccr', 'management', 'report', 'type', 'high', 'level', 'summary', 'show', 'result', 'dashboard', 'interface']","['interface', 'summarize', 'data', 'fashion', 'appeal', 'ccr', 'management', 'report', 'type', 'high', 'level', 'summary', 'show', 'result', 'dashboard', 'interface']",1
13,The system must use a point and click interface. 100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard,NF,"['system', 'use', 'point', 'click', 'interface', 'selection', 'navigation', 'functionality', 'able', 'activate', 'select', 'mouse', 'keyboard']","['system', 'use', 'point', 'click', 'interface', 'selection', 'navigation', 'functionality', 'able', 'activate', 'select', 'mouse', 'keyboard']","['system', 'use', 'point', 'click', 'interface', 'selection', 'navigation', 'functionality', 'able', 'activate', 'select', 'mouse', 'keyboard']",1
13,The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.,NF,"['interface', 'shall', 'easy', 'use', 'user', 'able', 'successfully', 'use', 'system', 'generate', 'report', 'use', 'interface', 'adhere', 'ibm', 'usability', 'standard']","['interface', 'shall', 'easy', 'use', 'user', 'able', 'successfully', 'use', 'system', 'generate', 'report', 'use', 'interface', 'adhere', 'ibm', 'usability', 'standard']","['interface', 'shall', 'easy', 'use', 'user', 'able_successfully', 'use', 'system', 'generate', 'report', 'use', 'interface', 'adhere', 'ibm', 'usability', 'standard']",1
13,Rreports must be easy to generate. eports must be generated within one button click and exported within one button click (after selecting the report),NF,"['rreport', 'easy', 'generate', 'eport', 'generate', 'button', 'click', 'export', 'button', 'click', 'select', 'report']","['rreport', 'easy', 'generate', 'eport', 'generate', 'button', 'click', 'export', 'button', 'click', 'select', 'report']","['rreport', 'easy', 'generate', 'eport', 'generate', 'button', 'click', 'export', 'button', 'click', 'select', 'report']",1
13,A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.,NF,"['user', 'shall', 'able', 'use', 'system', 'instruction', 'short', 'time', 'use', 'user', 'understand', 'remember', 'system', 'usage', 'navigation']","['user', 'shall', 'able', 'use', 'system', 'instruction', 'short', 'time', 'use', 'user', 'understand', 'remember', 'system', 'usage', 'navigation']","['user', 'shall', 'able', 'use', 'system', 'instruction', 'short', 'time', 'use', 'user', 'understand', 'remember', 'system', 'usage', 'navigation']",1
13,All CCR users shall receive training before the WCS system is deployed. One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available),NF,"['ccr', 'user', 'shall', 'receive', 'training', 'wcs', 'system', 'deploy', 'training', 'session', 'hold', 'ccr', 'user', 'system', 'deployment', 'base', 'ccr', 'user', 'available']","['ccr', 'user', 'shall', 'receive', 'training', 'wcs', 'system', 'deploy', 'training', 'session', 'hold', 'ccr', 'user', 'system', 'deployment', 'base', 'ccr', 'user', 'available']","['ccr', 'user', 'shall', 'receive', 'training', 'wcs_system', 'deploy', 'training', 'session', 'hold', 'ccr', 'user', 'system', 'deployment', 'base', 'ccr', 'user', 'available']",1
13,The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization. All interfaces and reports will undergo usability tests by CCR users.,NF,"['wcs', 'system', 'shall', 'use', 'appropriate', 'nomenclature', 'terminology', 'define', 'corporate', 'community', 'grants', 'organization', 'interface', 'report', 'undergo', 'usability', 'test', 'ccr', 'user']","['wcs', 'system', 'shall', 'use', 'appropriate', 'nomenclature', 'terminology', 'define', 'corporate', 'community', 'grants', 'organization', 'interface', 'report', 'undergo', 'usability', 'test', 'ccr', 'user']","['wcs_system', 'shall', 'use', 'appropriate', 'nomenclature', 'terminology', 'define', 'corporate', 'community', 'grants', 'organization', 'interface', 'report', 'undergo', 'usability', 'test', 'ccr', 'user']",1
13,The WCS system shall be available at all times as long as IBM’s internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM’s internal intranet W3 is available.,NF,"['wcs', 'system', 'shall', 'available', 'time', 'long', 'ibm', 'internal', 'intranet', 'accessible', 'wcs', 'system', 'available', 'time', 'ibm', 'internal', 'intranet', 'available']","['wcs', 'system', 'shall', 'available', 'time', 'long', 'ibm', 'internal', 'intranet', 'accessible', 'wcs', 'system', 'available', 'time', 'ibm', 'internal', 'intranet', 'available']","['wcs_system', 'shall', 'available', 'time', 'long', 'ibm', 'internal', 'intranet', 'accessible', 'wcs_system', 'available', 'time', 'ibm', 'internal', 'intranet', 'available']",1
13,The WCS system shall have the ability to connect other designated WCS databases currently not included in the system.,NF,"['wcs', 'system', 'shall', 'ability', 'connect', 'designate', 'wcs', 'database', 'currently', 'include', 'system']","['wcs', 'system', 'shall', 'ability', 'connect', 'designate', 'wcs', 'database', 'currently', 'include', 'system']","['wcs_system', 'shall', 'ability', 'connect', 'designate', 'wcs', 'database', 'currently', 'include', 'system']",1
13,The WCS system shall have the ability to include data for regions outside the United States and be accessed by users outside of the United States if approved by CCR management.,NF,"['wcs', 'system', 'shall', 'ability', 'include', 'datum', 'region', 'outside', 'united', 'states', 'access', 'user', 'outside', 'united', 'states', 'approve', 'ccr', 'management']","['wcs', 'system', 'shall', 'ability', 'include', 'datum', 'region', 'outside', 'united', 'states', 'access', 'user', 'outside', 'united', 'states', 'approve', 'ccr', 'management']","['wcs_system', 'shall', 'ability', 'include', 'datum', 'region', 'outside', 'united', 'states', 'access', 'user', 'outside', 'united', 'states', 'approve', 'ccr', 'management']",1
13,The WCS system shall be run in a Windows environment. The WCS shall be accessed by users through the Internet on an IBM computer running a Windows 2000 or above operating system.,NF,"['wcs', 'system', 'shall', 'run', 'windows', 'environment', 'wcs', 'shall', 'access', 'user', 'internet', 'ibm', 'computer', 'run', 'windows', 'operate', 'system']","['wcs', 'system', 'shall', 'run', 'windows', 'environment', 'wcs', 'shall', 'access', 'user', 'internet', 'ibm', 'computer', 'run', 'windows', 'operate', 'system']","['wcs_system', 'shall', 'run', 'windows', 'environment', 'wcs', 'shall', 'access', 'user', 'internet', 'ibm', 'computer', 'run', 'windows', 'operate', 'system']",1
13,The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats).  Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.,NF,"['brio', 'portion', 'wcs', 'system', 'able', 'export', 'file', 'spreadsheet', 'form', 'microsoft', 'excel', 'lotus', 'format', 'brio', 'provide', 'button', 'user', 'interface', 'produce', 'export', 'report', 'xls', 'file', 'format']","['brio', 'portion', 'wcs', 'system', 'able', 'export', 'file', 'spreadsheet', 'form', 'microsoft', 'excel', 'lotus', 'format', 'brio', 'provide', 'button', 'user', 'interface', 'produce', 'export', 'report', 'xls', 'file', 'format']","['brio', 'portion', 'wcs_system', 'able', 'export', 'file', 'spreadsheet', 'form', 'microsoft', 'excel', 'lotus', 'format', 'brio', 'provide', 'button', 'user', 'interface', 'produce', 'export', 'report', 'xls', 'file', 'format']",1
13,The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.,NF,"['wcs', 'system', 'run', 'query', 'wcs', 'database', 'specify', 'day', 'update', 'available', 'datum', 'available', 'ccr', 'user', 'query', 'external', 'database', 'datum', 'refresh', 'week']","['wcs', 'system', 'run', 'query', 'wcs', 'database', 'specify', 'day', 'update', 'available', 'datum', 'available', 'ccr', 'user', 'query', 'external', 'database', 'datum', 'refresh', 'week']","['wcs_system', 'run', 'query', 'wcs', 'database', 'specify', 'day', 'update', 'available', 'datum', 'available', 'ccr', 'user', 'query', 'external', 'database', 'datum', 'refresh', 'week']",1
13, All changes  updates  and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides. Every change must be reflected in WCS system documentation,NF,"['change', 'update', 'addition', 'wcs', 'system', 'shall', 'update', 'wcs', 'developer', 'wcs', 'user', 'guides', 'change', 'reflect', 'wcs', 'system', 'documentation']","['change', 'update', 'addition', 'wcs', 'system', 'shall', 'update', 'wcs', 'developer', 'wcs', 'user', 'guides', 'change', 'reflect', 'wcs', 'system', 'documentation']","['change', 'update', 'addition', 'wcs_system', 'shall', 'update', 'wcs', 'developer', 'wcs', 'user', 'guides', 'change', 'reflect', 'wcs_system', 'documentation']",1
13,The system shall only be accessed by authorized Corporate Community Grants (CCR) employees. Users must be authenticated using their IBM intranet user name and password.,NF,"['system', 'shall', 'access', 'authorize', 'corporate', 'community', 'grants', 'ccr', 'employee', 'user', 'authenticate', 'ibm', 'intranet', 'user', 'password']","['system', 'shall', 'access', 'authorize', 'corporate', 'community', 'grants', 'ccr', 'employee', 'user', 'authenticate', 'ibm', 'intranet', 'user', 'password']","['system', 'shall', 'access', 'authorize', 'corporate', 'community', 'grants', 'ccr', 'employee', 'user', 'authenticate', 'ibm', 'intranet', 'user', 'password']",1
13,The WCS system shall not allow automatic logins by any user. Cookies containing WCS login information about a user will not be stored on a user’s computer.,NF,"['wcs', 'system', 'shall', 'allow', 'automatic', 'login', 'user', 'cookies', 'contain', 'wcs', 'login', 'information', 'user', 'store', 'user', 'computer']","['wcs', 'system', 'shall', 'allow', 'automatic', 'login', 'user', 'cookies', 'contain', 'wcs', 'login', 'information', 'user', 'store', 'user', 'computer']","['wcs_system', 'shall', 'allow', 'automatic', 'login', 'user', 'cookies', 'contain', 'wcs', 'login', 'information', 'user', 'store', 'user', 'computer']",1
